"DateTime";"grid (77) (kw)";"solar (77) (kw)"
"2018-05-07 12:00:00";-0,02;1,892
"2018-05-07 12:15:00";-0,313;2,226
"2018-05-07 12:30:00";2,271;2,311
"2018-05-07 12:45:00";2,223;2,15
"2018-05-07 13:00:00";1,992;2,443
"2018-05-07 13:15:00";1,709;2,453
"2018-05-07 13:30:00";1,731;2,452
"2018-05-07 13:45:00";1,697;2,454
"2018-05-07 14:00:00";1,788;2,341
"2018-05-07 14:15:00";1,661;2,394
"2018-05-07 14:30:00";1,673;2,331
"2018-05-07 14:45:00";1,786;2,257
"2018-05-07 15:00:00";1,896;2,207
"2018-05-07 15:15:00";1,938;2,131
"2018-05-07 15:30:00";2,111;1,998
"2018-05-07 15:45:00";2,147;1,886
"2018-05-07 16:00:00";2,364;1,748
"2018-05-07 16:15:00";2,43;1,705
"2018-05-07 16:30:00";-0,691;1,551
"2018-05-07 16:45:00";-0,693;1,382
"2018-05-07 17:00:00";0,311;1,251
"2018-05-07 17:15:00";0,225;1,053
"2018-05-07 17:30:00";1,739;0,92
"2018-05-07 17:45:00";7,254;0,689
"2018-05-07 18:00:00";7,679;0,41
"2018-05-07 18:15:00";6,606;0,443
"2018-05-07 18:30:00";6;0,328
"2018-05-07 18:45:00";4,901;0,183
"2018-05-07 19:00:00";4,15;0,1
"2018-05-07 19:15:00";4,157;0,059
"2018-05-07 19:30:00";4,176;0,017
"2018-05-07 19:45:00";4,086;-0,01
"2018-05-07 20:00:00";4,002;-0,007
"2018-05-07 20:15:00";4,216;-0,006
"2018-05-07 20:30:00";4,248;-0,006
"2018-05-07 20:45:00";4,092;-0,008
"2018-05-07 21:00:00";4,047;-0,008
"2018-05-07 21:15:00";3,968;-0,007
"2018-05-07 21:30:00";3,786;-0,006
"2018-05-07 21:45:00";2,769;-0,006
"2018-05-07 22:00:00";3,675;-0,007
"2018-05-07 22:15:00";3,702;-0,007
"2018-05-07 22:30:00";6,148;-0,007
"2018-05-07 22:45:00";3,895;-0,007
"2018-05-07 23:00:00";3,596;-0,007
"2018-05-07 23:15:00";3,505;-0,008
"2018-05-07 23:30:00";3,574;-0,007
"2018-05-07 23:45:00";3,562;-0,006
"2018-05-08 00:00:00";2,204;-0,005
"2018-05-08 00:15:00";1,668;-0,005
"2018-05-08 00:30:00";2,706;-0,005
"2018-05-08 00:45:00";1,004;-0,006
"2018-05-08 01:00:00";1,542;-0,007
"2018-05-08 01:15:00";1,865;-0,006
"2018-05-08 01:30:00";1,035;-0,006
"2018-05-08 01:45:00";0,991;-0,006
"2018-05-08 02:00:00";1,298;-0,007
"2018-05-08 02:15:00";0,715;-0,007
"2018-05-08 02:30:00";0,847;-0,006
"2018-05-08 02:45:00";1,166;-0,006
"2018-05-08 03:00:00";0,432;-0,006
"2018-05-08 03:15:00";0,405;-0,006
"2018-05-08 03:30:00";0,987;-0,007
"2018-05-08 03:45:00";0,274;-0,007
"2018-05-08 04:00:00";0,434;-0,006
"2018-05-08 04:15:00";0,426;-0,006
"2018-05-08 04:30:00";0,414;-0,006
"2018-05-08 04:45:00";0,342;-0,007
"2018-05-08 05:00:00";0,248;-0,007
"2018-05-08 05:15:00";0,377;-0,006
"2018-05-08 05:30:00";0,429;-0,006
"2018-05-08 05:45:00";0,415;-0,006
"2018-05-08 06:00:00";0,363;-0,006
"2018-05-08 06:15:00";0,254;-0,008
"2018-05-08 06:30:00";0,35;-0,004
"2018-05-08 06:45:00";0,411;0,014
"2018-05-08 07:00:00";0,555;0,027
"2018-05-08 07:15:00";0,513;0,045
"2018-05-08 07:30:00";0,821;0,06
"2018-05-08 07:45:00";0,867;0,078
"2018-05-08 08:00:00";0,541;0,085
"2018-05-08 08:15:00";0,459;0,113
"2018-05-08 08:30:00";0,715;0,186
"2018-05-08 08:45:00";0,266;0,296
"2018-05-08 09:00:00";0,116;0,444
"2018-05-08 09:15:00";0,003;0,61
"2018-05-08 09:30:00";-0,191;0,792
"2018-05-08 09:45:00";0,349;0,963
"2018-05-08 10:00:00";0,317;1,095
"2018-05-08 10:15:00";-0,266;1,287
"2018-05-08 10:30:00";0,024;1,457
"2018-05-08 10:45:00";0,98;1,58
"2018-05-08 11:00:00";-1,039;1,732
"2018-05-08 11:15:00";0,508;1,811
"2018-05-08 11:30:00";1,814;1,956
"2018-05-08 11:45:00";1,713;2,136
"2018-05-08 12:00:00";1,73;2,127
"2018-05-08 12:15:00";1,758;2,171
"2018-05-08 12:30:00";1,702;2,243
"2018-05-08 12:45:00";1,142;2,427
"2018-05-08 13:00:00";0,375;2,343
"2018-05-08 13:15:00";1,379;2,436
"2018-05-08 13:30:00";-0,451;2,435
"2018-05-08 13:45:00";1,623;2,352
"2018-05-08 14:00:00";-1,542;2,27
"2018-05-08 14:15:00";0,928;2,363
"2018-05-08 14:30:00";1,769;2,253
"2018-05-08 14:45:00";2,203;1,894
"2018-05-08 15:00:00";2,303;1,687
"2018-05-08 15:15:00";2,512;1,433
"2018-05-08 15:30:00";2,44;1,537
"2018-05-08 15:45:00";2,496;1,416
"2018-05-08 16:00:00";2,667;1,293
"2018-05-08 16:15:00";2,953;1,025
"2018-05-08 16:30:00";3,228;0,756
"2018-05-08 16:45:00";3,527;0,802
"2018-05-08 17:00:00";2,991;1,139
"2018-05-08 17:15:00";3,01;1,099
"2018-05-08 17:30:00";3,177;1,045
"2018-05-08 17:45:00";3,092;0,8
"2018-05-08 18:00:00";3,467;0,614
"2018-05-08 18:15:00";3,673;0,43
"2018-05-08 18:30:00";3,091;0,229
"2018-05-08 18:45:00";5,977;0,145
"2018-05-08 19:00:00";7,929;0,067
"2018-05-08 19:15:00";6,754;0,03
"2018-05-08 19:30:00";4,603;0,003
"2018-05-08 19:45:00";3,982;-0,013
"2018-05-08 21:00:00";3,69;-0,008
"2018-05-08 21:15:00";3,425;-0,008
"2018-05-08 21:30:00";1,982;-0,008
"2018-05-08 21:45:00";2,713;-0,007
"2018-05-08 22:00:00";1,94;-0,006
"2018-05-08 22:15:00";1,03;-0,006
"2018-05-08 22:30:00";1,66;-0,007
"2018-05-08 22:45:00";0,986;-0,008
"2018-05-08 23:00:00";0,876;-0,007
"2018-05-08 23:15:00";1,479;-0,006
"2018-05-08 23:30:00";0,494;-0,006
"2018-05-08 23:45:00";1,268;-0,007
"2018-05-09 00:00:00";0,47;-0,007
"2018-05-09 00:15:00";1,036;-0,007
"2018-05-09 00:30:00";0,487;-0,006
"2018-05-09 00:45:00";1,152;-0,007
"2018-05-09 01:00:00";0,416;-0,007
"2018-05-09 01:15:00";0,392;-0,007
"2018-05-09 01:30:00";0,392;-0,007
"2018-05-09 01:45:00";0,449;-0,007
"2018-05-09 02:00:00";0,489;-0,006
"2018-05-09 02:15:00";0,377;-0,007
"2018-05-09 02:30:00";0,328;-0,007
"2018-05-09 02:45:00";0,337;-0,007
"2018-05-09 03:00:00";0,362;-0,007
"2018-05-09 03:15:00";0,466;-0,005
"2018-05-09 03:30:00";0,475;-0,005
"2018-05-09 03:45:00";0,444;-0,005
"2018-05-09 04:00:00";0,369;-0,006
"2018-05-09 04:15:00";0,373;-0,006
"2018-05-09 04:30:00";0,439;-0,006
"2018-05-09 04:45:00";0,424;-0,006
"2018-05-09 05:00:00";0,415;-0,006
"2018-05-09 05:15:00";0,351;-0,006
"2018-05-09 05:30:00";0,367;-0,006
"2018-05-09 05:45:00";0,424;-0,006
"2018-05-09 06:00:00";0,412;-0,006
"2018-05-09 06:15:00";0,493;-0,006
"2018-05-09 06:30:00";0,512;-0,004
"2018-05-09 06:45:00";0,516;0,019
"2018-05-09 07:00:00";0,813;0,079
"2018-05-09 07:15:00";0,64;0,065
"2018-05-09 07:30:00";0,78;0,095
"2018-05-09 07:45:00";0,579;0,252
"2018-05-09 08:00:00";0,403;0,27
"2018-05-09 08:15:00";0,572;0,335
"2018-05-09 08:30:00";0,32;0,379
"2018-05-09 08:45:00";-0,022;0,733
"2018-05-09 09:00:00";0,022;0,701
"2018-05-09 09:15:00";-0,079;0,743
"2018-05-09 09:30:00";-0,498;1,119
"2018-05-09 09:45:00";-0,704;1,339
"2018-05-09 10:00:00";-0,7;1,356
"2018-05-09 10:15:00";0,15;1,278
"2018-05-09 10:30:00";0,255;1,477
"2018-05-09 10:45:00";0,186;1,578
"2018-05-09 11:00:00";-1,12;1,711
"2018-05-09 11:15:00";0,302;1,851
"2018-05-09 11:30:00";0,128;1,985
"2018-05-09 11:45:00";-0,428;2,072
"2018-05-09 13:00:00";0,414;2,461
"2018-05-09 13:15:00";0,575;2,477
"2018-05-09 13:30:00";-2,042;2,477
"2018-05-09 13:45:00";-0,987;2,46
"2018-05-09 14:00:00";1,329;2,477
"2018-05-09 14:15:00";1,315;2,445
"2018-05-09 14:30:00";1,383;2,384
"2018-05-09 14:45:00";1,419;2,353
"2018-05-09 15:00:00";1,512;2,275
"2018-05-09 15:15:00";0,102;2,193
"2018-05-09 15:30:00";1,767;2,075
"2018-05-09 15:45:00";0,24;1,958
"2018-05-09 16:00:00";-0,032;1,835
"2018-05-09 16:15:00";2,14;1,708
"2018-05-09 16:30:00";2,31;1,553
"2018-05-09 16:45:00";2,511;1,398
"2018-05-09 17:00:00";2,673;1,237
"2018-05-09 17:15:00";2,954;1,069
"2018-05-09 17:30:00";3,034;0,898
"2018-05-09 17:45:00";3,222;0,729
"2018-05-09 18:00:00";3,483;0,553
"2018-05-09 18:15:00";3,593;0,394
"2018-05-09 18:30:00";1,037;0,252
"2018-05-09 18:45:00";0,592;0,141
"2018-05-09 19:00:00";0,671;0,068
"2018-05-09 19:15:00";2,085;0,035
"2018-05-09 19:30:00";2,159;0,008
"2018-05-09 19:45:00";2,822;-0,012
"2018-05-09 20:00:00";4,258;-0,006
"2018-05-09 20:15:00";3,178;-0,006
"2018-05-09 20:30:00";3,94;-0,007
"2018-05-09 20:45:00";3,853;-0,006
"2018-05-09 21:00:00";3,954;-0,006
"2018-05-09 21:15:00";4,277;-0,007
"2018-05-09 21:30:00";4,121;-0,007
"2018-05-09 21:45:00";3,782;-0,008
"2018-05-09 22:00:00";1,579;-0,007
"2018-05-09 22:15:00";2,412;-0,007
"2018-05-09 22:30:00";1,975;-0,007
"2018-05-09 22:45:00";2,271;-0,007
"2018-05-09 23:00:00";0,345;-0,008
"2018-05-09 23:15:00";3,296;-0,008
"2018-05-09 23:30:00";1,446;-0,007
"2018-05-09 23:45:00";2,99;-0,008
"2018-05-10 00:00:00";0,533;-0,007
"2018-05-10 00:15:00";2,67;-0,008
"2018-05-10 00:30:00";1,233;-0,005
"2018-05-10 00:45:00";2,249;-0,004
"2018-05-10 01:00:00";1,987;-0,006
"2018-05-10 01:15:00";0,785;-0,005
"2018-05-10 01:30:00";1,362;-0,006
"2018-05-10 01:45:00";0,448;-0,006
"2018-05-10 02:00:00";1,108;-0,007
"2018-05-10 02:15:00";0,347;-0,007
"2018-05-10 02:30:00";0,379;-0,007
"2018-05-10 02:45:00";1,097;-0,006
"2018-05-10 03:00:00";0,41;-0,006
"2018-05-10 03:15:00";0,351;-0,007
"2018-05-10 03:30:00";0,392;-0,007
"2018-05-10 03:45:00";0,362;-0,007
"2018-05-10 04:00:00";0,407;-0,006
"2018-05-10 04:15:00";0,438;-0,006
"2018-05-10 04:30:00";0,388;-0,007
"2018-05-10 04:45:00";0,405;-0,006
"2018-05-10 05:00:00";0,441;-0,007
"2018-05-10 05:15:00";0,439;-0,007
"2018-05-10 05:30:00";0,78;-0,006
"2018-05-10 05:45:00";0,747;-0,007
"2018-05-10 06:00:00";0,716;-0,008
"2018-05-10 06:15:00";0,71;-0,012
"2018-05-10 06:30:00";0,723;-0,007
"2018-05-10 06:45:00";1,014;0,039
"2018-05-10 07:00:00";0,671;0,076
"2018-05-10 07:15:00";0,678;0,166
"2018-05-10 07:30:00";0,473;0,218
"2018-05-10 07:45:00";0,183;0,318
"2018-05-10 08:00:00";0,226;0,351
"2018-05-10 08:15:00";0,267;0,403
"2018-05-10 08:30:00";2,677;0,411
"2018-05-10 08:45:00";4,699;0,516
"2018-05-10 09:00:00";3,721;0,475
"2018-05-10 09:15:00";1,147;0,787
"2018-05-10 09:30:00";-0,214;0,849
"2018-05-10 09:45:00";0,161;0,61
"2018-05-10 10:00:00";-0,428;1,201
"2018-05-10 10:15:00";-0,247;1,092
"2018-05-10 10:30:00";-0,395;1,185
"2018-05-10 10:45:00";-0,657;1,597
"2018-05-10 11:00:00";-0,439;1,337
"2018-05-10 11:15:00";-1,136;1,834
"2018-05-10 11:30:00";-0,798;1,948
"2018-05-10 11:45:00";-1,318;2,072
"2018-05-10 12:00:00";-1,647;2,223
"2018-05-10 12:15:00";-1,638;2,288
"2018-05-10 12:30:00";-1,088;1,825
"2018-05-10 12:45:00";-1,651;2,278
"2018-05-10 13:00:00";-1,672;2,419
"2018-05-10 13:15:00";-1,916;2,668
"2018-05-10 13:30:00";-0,966;2,531
"2018-05-10 13:45:00";-1,96;2,617
"2018-05-10 14:00:00";-0,466;2,255
"2018-05-10 14:15:00";-0,184;2,319
"2018-05-10 14:30:00";-1,099;2,486
"2018-05-10 14:45:00";-0,665;2,503
"2018-05-10 15:00:00";-1,824;2,403
"2018-05-10 15:15:00";1,353;2,259
"2018-05-10 15:30:00";1,863;2,075
"2018-05-10 15:45:00";2,31;1,753
"2018-05-10 16:00:00";2,105;1,915
"2018-05-10 16:15:00";2,213;1,764
"2018-05-10 16:30:00";2,935;0,942
"2018-05-10 16:45:00";2,691;1,186
"2018-05-10 17:00:00";2,908;1,078
"2018-05-10 17:15:00";2,789;1,32
"2018-05-10 17:30:00";3,245;0,89
"2018-05-10 17:45:00";3,588;0,727
"2018-05-10 18:00:00";3,434;0,56
"2018-05-10 18:15:00";3,679;0,397
"2018-05-10 18:30:00";3,826;0,247
"2018-05-10 18:45:00";3,919;0,135
"2018-05-10 19:00:00";3,93;0,06
"2018-05-10 19:15:00";3,881;0,03
"2018-05-10 19:30:00";3,932;0,005
"2018-05-10 19:45:00";3,988;-0,01
"2018-05-10 21:00:00";8,26;-0,005
"2018-05-10 21:15:00";6,62;-0,005
"2018-05-10 21:30:00";4,966;-0,005
"2018-05-10 21:45:00";2,206;-0,006
"2018-05-10 22:00:00";2,835;-0,007
"2018-05-10 22:15:00";2,536;-0,005
"2018-05-10 22:30:00";1,618;-0,005
"2018-05-10 22:45:00";1,327;-0,005
"2018-05-10 23:00:00";1,703;-0,006
"2018-05-10 23:15:00";1,515;-0,006
"2018-05-10 23:30:00";0,498;-0,005
"2018-05-10 23:45:00";1,24;-0,006
"2018-05-11 00:00:00";0,484;-0,005
"2018-05-11 00:15:00";0,518;-0,006
"2018-05-11 00:30:00";1,348;-0,013
"2018-05-11 00:45:00";0,817;-0,009
"2018-05-11 01:00:00";1,476;-0,016
"2018-05-11 01:15:00";0,935;-0,01
"2018-05-11 01:30:00";0,672;-0,008
"2018-05-11 01:45:00";0,676;-0,008
"2018-05-11 02:00:00";0,403;-0,006
"2018-05-11 02:15:00";0,341;-0,006
"2018-05-11 02:30:00";0,407;-0,006
"2018-05-11 02:45:00";0,429;-0,006
"2018-05-11 03:00:00";0,411;-0,006
"2018-05-11 03:15:00";0,32;-0,006
"2018-05-11 03:30:00";0,267;-0,007
"2018-05-11 03:45:00";0,394;-0,005
"2018-05-11 04:00:00";0,429;-0,006
"2018-05-11 04:15:00";0,415;-0,006
"2018-05-11 04:30:00";0,402;-0,006
"2018-05-11 04:45:00";0,248;-0,007
"2018-05-11 05:00:00";0,326;-0,006
"2018-05-11 05:15:00";0,43;-0,005
"2018-05-11 05:30:00";1,576;-0,006
"2018-05-11 05:45:00";2,886;-0,006
"2018-05-11 06:00:00";1,985;-0,007
"2018-05-11 06:15:00";0,589;-0,008
"2018-05-11 06:30:00";0,396;-0,005
"2018-05-11 06:45:00";0,387;0,025
"2018-05-11 07:00:00";0,329;0,048
"2018-05-11 07:15:00";0,125;0,193
"2018-05-11 07:30:00";0,139;0,196
"2018-05-11 07:45:00";0,113;0,241
"2018-05-11 08:00:00";0,151;0,265
"2018-05-11 08:15:00";0,067;0,3
"2018-05-11 08:30:00";-0,106;0,45
"2018-05-11 08:45:00";0,11;0,241
"2018-05-11 09:00:00";0,018;0,312
"2018-05-11 09:15:00";0,128;0,286
"2018-05-11 09:30:00";0,062;0,295
"2018-05-11 09:45:00";-0,355;0,713
"2018-05-11 10:00:00";-0,739;1,113
"2018-05-11 10:15:00";-1,084;1,41
"2018-05-11 10:30:00";-0,996;1,384
"2018-05-11 10:45:00";-0,982;1,341
"2018-05-11 11:00:00";-0,991;1,342
"2018-05-11 11:15:00";-1,495;1,879
"2018-05-11 11:30:00";-0,974;2,175
"2018-05-11 11:45:00";-0,75;2,026
"2018-05-11 12:00:00";-0,75;1,376
"2018-05-11 12:15:00";-0,343;1,376
"2018-05-11 12:30:00";-0,392;2,094
"2018-05-11 12:45:00";-0,479;2,147
"2018-05-11 13:00:00";-1,774;2,421
"2018-05-11 13:15:00";0,11;2,293
"2018-05-11 13:30:00";-0,254;1,903
"2018-05-11 13:45:00";0,046;2,262
"2018-05-11 14:00:00";-1,529;2,609
"2018-05-11 14:15:00";1,387;2,3
"2018-05-11 14:30:00";1,296;2,438
"2018-05-11 14:45:00";-0,151;2,451
"2018-05-11 15:00:00";1,53;2,329
"2018-05-11 15:15:00";0,87;1,959
"2018-05-11 15:30:00";1,109;2,122
"2018-05-11 15:45:00";1,832;1,884
"2018-05-11 16:00:00";2,071;1,723
"2018-05-11 16:15:00";2,023;1,765
"2018-05-11 16:30:00";2,185;1,608
"2018-05-11 16:45:00";2,267;1,486
"2018-05-11 17:00:00";2,393;1,312
"2018-05-11 17:15:00";2,544;1,242
"2018-05-11 17:30:00";2,836;0,923
"2018-05-11 17:45:00";3,006;0,741
"2018-05-11 18:00:00";3,14;0,572
"2018-05-11 18:15:00";3,174;0,388
"2018-05-11 18:30:00";3,338;0,253
"2018-05-11 18:45:00";3,529;0,145
"2018-05-11 19:00:00";3,581;0,072
"2018-05-11 19:15:00";3,578;0,037
"2018-05-11 19:30:00";3,523;0,004
"2018-05-11 19:45:00";3,529;-0,011
"2018-05-11 20:00:00";3,49;-0,007
"2018-05-11 20:15:00";3,527;-0,006
"2018-05-11 20:30:00";3,519;-0,007
"2018-05-11 20:45:00";3,43;-0,007
"2018-05-11 22:00:00";1,749;-0,007
"2018-05-11 22:15:00";0,419;-0,005
"2018-05-11 22:30:00";1,225;-0,006
"2018-05-11 22:45:00";1,102;-0,006
"2018-05-11 23:00:00";0,328;-0,006
"2018-05-11 23:15:00";0,414;-0,006
"2018-05-11 23:30:00";1,031;-0,006
"2018-05-11 23:45:00";0,421;-0,006
"2018-05-12 00:00:00";0,338;-0,006
"2018-05-12 00:15:00";0,276;-0,007
"2018-05-12 00:30:00";0,36;-0,006
"2018-05-12 00:45:00";0,432;-0,006
"2018-05-12 01:00:00";0,42;-0,006
"2018-05-12 01:15:00";0,358;-0,006
"2018-05-12 01:30:00";0,263;-0,007
"2018-05-12 01:45:00";0,352;-0,006
"2018-05-12 02:00:00";0,457;-0,005
"2018-05-12 02:15:00";0,365;-0,006
"2018-05-12 02:30:00";0,408;-0,005
"2018-05-12 02:45:00";0,343;-0,006
"2018-05-12 03:00:00";0,367;-0,006
"2018-05-12 03:15:00";0,359;-0,005
"2018-05-12 03:30:00";0,415;-0,006
"2018-05-12 03:45:00";0,351;-0,006
"2018-05-12 04:00:00";0,27;-0,007
"2018-05-12 04:15:00";0,362;-0,006
"2018-05-12 04:30:00";0,427;-0,006
"2018-05-12 04:45:00";0,416;-0,006
"2018-05-12 05:00:00";0,388;-0,006
"2018-05-12 05:15:00";0,403;-0,006
"2018-05-12 05:30:00";0,488;-0,005
"2018-05-12 05:45:00";0,42;-0,005
"2018-05-12 06:00:00";0,439;-0,005
"2018-05-12 06:15:00";0,391;-0,006
"2018-05-12 06:30:00";0,334;0,007
"2018-05-12 06:45:00";0,385;0,047
"2018-05-12 07:00:00";0,316;0,106
"2018-05-12 07:15:00";0,317;0,096
"2018-05-12 07:30:00";0,201;0,169
"2018-05-12 07:45:00";0,105;0,236
"2018-05-12 08:00:00";0,121;0,306
"2018-05-12 08:15:00";-0,082;0,499
"2018-05-12 08:30:00";-0,057;0,468
"2018-05-12 08:45:00";0,058;0,229
"2018-05-12 09:00:00";-0,199;0,458
"2018-05-12 09:15:00";-0,432;0,861
"2018-05-12 09:30:00";-0,715;1,132
"2018-05-12 09:45:00";0,071;1,122
"2018-05-12 10:00:00";-0,117;1,347
"2018-05-12 10:15:00";-1,071;1,407
"2018-05-12 10:30:00";0;1,765
"2018-05-12 10:45:00";-0,037;1,836
"2018-05-12 11:00:00";0,117;1,518
"2018-05-12 11:15:00";-0,473;1,907
"2018-05-12 11:30:00";2,185;1,441
"2018-05-12 11:45:00";2,506;1,069
"2018-05-12 12:00:00";2,406;1,218
"2018-05-12 12:15:00";1,634;2,094
"2018-05-12 12:30:00";2,185;1,455
"2018-05-12 12:45:00";0,394;2,521
"2018-05-12 13:00:00";0,847;2,103
"2018-05-12 13:15:00";-1,427;2,054
"2018-05-12 13:30:00";2,25;1,337
"2018-05-12 13:45:00";-1,414;2,178
"2018-05-12 14:00:00";-0,042;1,854
"2018-05-12 14:15:00";1,959;1,804
"2018-05-12 14:30:00";-0,686;1,781
"2018-05-12 14:45:00";1,322;2,462
"2018-05-12 15:00:00";1,512;2,264
"2018-05-12 15:15:00";2,154;1,713
"2018-05-12 15:30:00";2,423;1,377
"2018-05-12 15:45:00";2,423;1,294
"2018-05-12 16:00:00";2,397;1,315
"2018-05-12 16:15:00";2,125;1,619
"2018-05-12 16:30:00";2,965;0,844
"2018-05-12 16:45:00";2,311;1,513
"2018-05-12 17:00:00";3,036;0,683
"2018-05-12 17:15:00";2,744;0,9
"2018-05-12 17:30:00";2,938;0,808
"2018-05-12 17:45:00";3,068;0,742
"2018-05-12 18:00:00";3,3;0,472
"2018-05-12 18:15:00";3,294;0,41
"2018-05-12 18:30:00";3,365;0,233
"2018-05-12 18:45:00";3,481;0,151
"2018-05-12 19:00:00";3,634;0,083
"2018-05-12 19:15:00";3,648;0,038
"2018-05-12 19:30:00";3,634;-0,003
"2018-05-12 19:45:00";3,528;-0,013
"2018-05-12 20:00:00";3,498;-0,008
"2018-05-12 20:15:00";3,662;-0,006
"2018-05-12 20:30:00";3,646;-0,006
"2018-05-12 20:45:00";3,562;-0,006
"2018-05-12 21:00:00";3,537;-0,006
"2018-05-12 21:15:00";2,481;-0,007
"2018-05-12 21:30:00";3,044;-0,006
"2018-05-12 21:45:00";2,173;-0,006
"2018-05-12 22:00:00";1,673;-0,006
"2018-05-12 22:15:00";1,821;-0,006
"2018-05-12 22:30:00";0,343;-0,006
"2018-05-12 22:45:00";1,298;-0,005
"2018-05-13 00:00:00";0,342;-0,006
"2018-05-13 00:15:00";0,365;-0,006
"2018-05-13 00:30:00";0,861;-0,006
"2018-05-13 00:45:00";0,534;-0,006
"2018-05-13 01:00:00";0,358;-0,006
"2018-05-13 01:15:00";0,421;-0,005
"2018-05-13 01:30:00";0,329;-0,006
"2018-05-13 01:45:00";0,342;-0,006
"2018-05-13 02:00:00";0,358;-0,006
"2018-05-13 02:15:00";0,365;-0,006
"2018-05-13 02:30:00";0,428;-0,005
"2018-05-13 02:45:00";0,381;-0,006
"2018-05-13 03:00:00";0,326;-0,006
"2018-05-13 03:15:00";0,303;-0,006
"2018-05-13 03:30:00";0,374;-0,006
"2018-05-13 03:45:00";0,429;-0,005
"2018-05-13 04:00:00";0,415;-0,006
"2018-05-13 04:15:00";0,335;-0,006
"2018-05-13 04:30:00";0,248;-0,007
"2018-05-13 04:45:00";0,388;-0,006
"2018-05-13 05:00:00";0,427;-0,006
"2018-05-13 05:15:00";0,414;-0,006
"2018-05-13 05:30:00";0,368;-0,006
"2018-05-13 05:45:00";0,248;-0,007
"2018-05-13 06:00:00";0,354;-0,006
"2018-05-13 06:15:00";0,428;-0,005
"2018-05-13 06:30:00";0,416;-0,006
"2018-05-13 06:45:00";0,365;0,023
"2018-05-13 07:00:00";0,219;0,025
"2018-05-13 07:15:00";0,295;0,029
"2018-05-13 07:30:00";0,352;0,071
"2018-05-13 07:45:00";0,326;0,085
"2018-05-13 08:00:00";0,306;0,07
"2018-05-13 08:15:00";0,194;0,075
"2018-05-13 08:30:00";0,148;0,183
"2018-05-13 08:45:00";0,18;0,22
"2018-05-13 09:00:00";0,106;0,307
"2018-05-13 09:15:00";-0,044;0,411
"2018-05-13 09:30:00";-0,372;0,68
"2018-05-13 09:45:00";-0,352;0,692
"2018-05-13 10:00:00";-0,348;0,717
"2018-05-13 10:15:00";-0,424;0,84
"2018-05-13 10:30:00";-0,706;1,066
"2018-05-13 10:45:00";-0,325;0,768
"2018-05-13 11:00:00";-0,428;1,232
"2018-05-13 11:15:00";-0,081;1,269
"2018-05-13 11:30:00";-0,923;1,466
"2018-05-13 11:45:00";-0,144;1,476
"2018-05-13 12:00:00";0,49;1,118
"2018-05-13 12:15:00";-0,972;1,813
"2018-05-13 12:30:00";-0,3;1,626
"2018-05-13 12:45:00";1,184;1,574
"2018-05-13 13:00:00";-0,819;1,265
"2018-05-13 13:15:00";1,426;1,915
"2018-05-13 13:30:00";1,407;2,341
"2018-05-13 13:45:00";1,58;2,244
"2018-05-13 14:00:00";1,705;2,135
"2018-05-13 14:15:00";1,938;1,868
"2018-05-13 14:30:00";1,972;1,731
"2018-05-13 14:45:00";1,62;2,048
"2018-05-13 15:00:00";1,725;2,135
"2018-05-13 15:15:00";2,206;1,647
"2018-05-13 15:30:00";1,958;1,856
"2018-05-13 15:45:00";1,955;1,887
"2018-05-13 16:00:00";2,585;1,073
"2018-05-13 16:15:00";2,291;1,396
"2018-05-13 16:30:00";2,796;1,001
"2018-05-13 16:45:00";2,722;1,072
"2018-05-13 17:00:00";2,939;0,849
"2018-05-13 17:15:00";2,841;0,846
"2018-05-13 17:30:00";2,812;0,822
"2018-05-13 17:45:00";3,141;0,616
"2018-05-13 18:00:00";3,335;0,422
"2018-05-13 18:15:00";3,171;0,589
"2018-05-13 18:30:00";3,337;0,357
"2018-05-13 18:45:00";3,374;0,183
"2018-05-13 19:00:00";3,514;0,111
"2018-05-13 19:15:00";3,658;0,033
"2018-05-13 19:30:00";3,672;-0,007
"2018-05-13 19:45:00";3,627;-0,013
"2018-05-13 20:00:00";3,505;-0,007
"2018-05-13 20:15:00";3,529;-0,007
"2018-05-13 20:30:00";3,577;-0,006
"2018-05-13 20:45:00";3,585;-0,006
"2018-05-13 21:00:00";3,528;-0,007
"2018-05-13 21:15:00";3,467;-0,007
"2018-05-13 21:30:00";2,707;-0,007
"2018-05-13 21:45:00";1,439;-0,006
"2018-05-13 22:00:00";2,407;-0,006
"2018-05-13 22:15:00";1,627;-0,006
"2018-05-13 22:30:00";1,102;-0,006
"2018-05-13 22:45:00";1,676;-0,006
"2018-05-13 23:00:00";1,455;-0,006
"2018-05-13 23:15:00";0,875;-0,005
"2018-05-13 23:30:00";0,881;-0,006
"2018-05-13 23:45:00";0,354;-0,006
"2018-05-14 00:00:00";1,075;-0,006
"2018-05-14 00:15:00";0,331;-0,006
"2018-05-14 00:30:00";0,379;-0,006
"2018-05-14 00:45:00";1,006;-0,006
"2018-05-14 01:00:00";0,372;-0,006
"2018-05-14 01:15:00";0,457;-0,006
"2018-05-14 01:30:00";0,474;-0,005
"2018-05-14 01:45:00";0,473;-0,005
"2018-05-14 02:00:00";0,329;-0,006
"2018-05-14 02:15:00";0,406;-0,005
"2018-05-14 02:30:00";0,441;-0,005
"2018-05-14 02:45:00";0,425;-0,006
"2018-05-14 03:00:00";0,408;-0,006
"2018-05-14 03:15:00";0,34;-0,006
